Eigenstate,E
9615,36979289.6
9616,36986982.0
9617,36994675.2
9618,37002369.2
9619,37010064.0
9620,37017759.6
9621,37025456.0
9622,37033153.2
9623,37040851.2
9624,37048550.0
9625,37056249.6
9626,37063950.0
9627,37071651.2
9628,37079353.2
9629,37087056.0
9630,37094759.6
9631,37102464.0
9632,37110169.2
9633,37117875.2
9634,37125582.0
9635,37133289.6
9636,37140998.0
9637,37148707.2
9638,37156417.2
9639,37164128.0
9640,37171839.6
9641,37179552.0
9642,37187265.2
9643,37194979.2
9644,37202694.0
9645,37210409.6
9646,37218126.0
9647,37225843.2
9648,37233561.2
9649,37241280.0
9650,37248999.6
9651,37256720.0
9652,37264441.2
9653,37272163.2
9654,37279886.0
9655,37287609.6
9656,37295334.0
9657,37303059.2
9658,37310785.2
9659,37318512.0
9660,37326239.6
9661,37333968.0
9662,37341697.2
9663,37349427.2
9664,37357158.0
9665,37364889.6
9666,37372622.0
9667,37380355.2
9668,37388089.2
9669,37395824.0
9670,37403559.6
9671,37411296.0
9672,37419033.2
9673,37426771.2
9674,37434510.0
9675,37442249.6
9676,37449990.0
9677,37457731.2
9678,37465473.2
9679,37473216.0
9680,37480959.6
9681,37488704.0
9682,37496449.2
9683,37504195.2
9684,37511942.0
9685,37519689.6
9686,37527438.0
9687,37535187.2
9688,37542937.2
9689,37550688.0
9690,37558439.6
9691,37566192.0
9692,37573945.2
9693,37581699.2
9694,37589454.0
9695,37597209.6
9696,37604966.0
9697,37612723.2
9698,37620481.2
9699,37628240.0
9700,37635999.6
9701,37643760.0
9702,37651521.2
9703,37659283.2
9704,37667046.0
9705,37674809.6
9706,37682574.0
9707,37690339.2
9708,37698105.2
9709,37705872.0
9710,37713639.6
9711,37721408.0
9712,37729177.2
9713,37736947.2
9714,37744718.0
9715,37752489.6
9716,37760262.0
9717,37768035.2
9718,37775809.2
9719,37783584.0
9720,37791359.6
9721,37799136.0
9722,37806913.2
9723,37814691.2
9724,37822470.0
9725,37830249.6
9726,37838030.0
9727,37845811.2
9728,37853593.2
9729,37861376.0
9730,37869159.6
9731,37876944.0
9732,37884729.2
9733,37892515.2
9734,37900302.0
9735,37908089.6
9736,37915878.0
9737,37923667.2
9738,37931457.2
9739,37939248.0
9740,37947039.6
9741,37954832.0
9742,37962625.2
9743,37970419.2
9744,37978214.0
9745,37986009.6
9746,37993806.0
9747,38001603.2
9748,38009401.2
9749,38017200.0
9750,38024999.6
9751,38032800.0
9752,38040601.2
9753,38048403.2
9754,38056206.0
9755,38064009.6
9756,38071814.0
9757,38079619.2
9758,38087425.2
9759,38095232.0
9760,38103039.6
9761,38110848.0
9762,38118657.2
9763,38126467.2
9764,38134278.0
9765,38142089.6
9766,38149902.0
9767,38157715.2
9768,38165529.2
9769,38173344.0
9770,38181159.6
9771,38188976.0
9772,38196793.2
9773,38204611.2
9774,38212430.0
9775,38220249.6
9776,38228070.0
9777,38235891.2
9778,38243713.2
9779,38251536.0
9780,38259359.6
9781,38267184.0
9782,38275009.2
9783,38282835.2
9784,38290662.0
9785,38298489.6
9786,38306318.0
9787,38314147.2
9788,38321977.2
9789,38329808.0
9790,38337639.6
9791,38345472.0
9792,38353305.2
9793,38361139.2
9794,38368974.0
9795,38376809.6
9796,38384646.0
9797,38392483.2
9798,38400321.2
9799,38408160.0
9800,38415999.6
9801,38423840.0
9802,38431681.2
9803,38439523.2
9804,38447366.0
9805,38455209.6
9806,38463054.0
9807,38470899.2
9808,38478745.2
9809,38486592.0
9810,38494439.6
9811,38502288.0
9812,38510137.2
9813,38517987.2
9814,38525838.0
9815,38533689.6
9816,38541542.0
9817,38549395.2
9818,38557249.2
9819,38565104.0
9820,38572959.6
9821,38580816.0
9822,38588673.2
9823,38596531.2
9824,38604390.0
9825,38612249.6
9826,38620110.0
9827,38627971.2
9828,38635833.2
9829,38643696.0
9830,38651559.6
9831,38659424.0
9832,38667289.2
9833,38675155.2
9834,38683022.0
9835,38690889.6
9836,38698758.0
9837,38706627.2
9838,38714497.2
9839,38722368.0
9840,38730239.6
9841,38738112.0
9842,38745985.2
9843,38753859.2
9844,38761734.0
9845,38769609.6
9846,38777486.0
9847,38785363.2
9848,38793241.2
9849,38801120.0
9850,38808999.6
9851,38816880.0
9852,38824761.2
9853,38832643.2
9854,38840526.0
9855,38848409.6
9856,38856294.0
9857,38864179.2
9858,38872065.2
9859,38879952.0
9860,38887839.6
9861,38895728.0
9862,38903617.2
9863,38911507.2
9864,38919398.0
9865,38927289.6
9866,38935182.0
9867,38943075.2
9868,38950969.2
9869,38958864.0
9870,38966759.6
9871,38974656.0
9872,38982553.2
9873,38990451.2
9874,38998350.0
9875,39006249.6
9876,39014150.0
9877,39022051.2
9878,39029953.2
9879,39037856.0
9880,39045759.6
9881,39053664.0
9882,39061569.2
9883,39069475.2
9884,39077382.0
9885,39085289.6
9886,39093198.0
9887,39101107.2
9888,39109017.2
9889,39116928.0
9890,39124839.6
9891,39132752.0
9892,39140665.2
9893,39148579.2
9894,39156494.0
9895,39164409.6
9896,39172326.0
9897,39180243.2
9898,39188161.2
9899,39196080.0
9900,39203999.6
9901,39211920.0
9902,39219841.2
9903,39227763.2
9904,39235686.0
9905,39243609.6
9906,39251534.0
9907,39259459.2
9908,39267385.2
9909,39275312.0
9910,39283239.6
9911,39291168.0
9912,39299097.2
9913,39307027.2
9914,39314958.0
9915,39322889.6
9916,39330822.0
9917,39338755.2
9918,39346689.2
9919,39354624.0
9920,39362559.6
9921,39370496.0
9922,39378433.2
9923,39386371.2
9924,39394310.0
9925,39402249.6
9926,39410190.0
9927,39418131.2
9928,39426073.2
9929,39434016.0
9930,39441959.6
9931,39449904.0
9932,39457849.2
9933,39465795.2
9934,39473742.0
9935,39481689.6
9936,39489638.0
9937,39497587.2
9938,39505537.2
9939,39513488.0
9940,39521439.6
9941,39529392.0
9942,39537345.2
9943,39545299.2
9944,39553254.0
9945,39561209.6
9946,39569166.0
9947,39577123.2
9948,39585081.2
9949,39593040.0
9950,39600999.6
9951,39608960.0
9952,39616921.2
9953,39624883.2
9954,39632846.0
9955,39640809.6
9956,39648774.0
9957,39656739.2
9958,39664705.2
9959,39672672.0
9960,39680639.6
9961,39688608.0
9962,39696577.2
9963,39704547.2
9964,39712518.0
9965,39720489.6
9966,39728462.0
9967,39736435.2
9968,39744409.2
9969,39752384.0
9970,39760359.6
9971,39768336.0
9972,39776313.2
9973,39784291.2
9974,39792270.0
9975,39800249.6
9976,39808230.0
9977,39816211.2
9978,39824193.2
9979,39832176.0
9980,39840159.6
9981,39848144.0
9982,39856129.2
9983,39864115.2
9984,39872102.0
9985,39880089.6
9986,39888078.0
9987,39896067.2
9988,39904057.2
9989,39912048.0
9990,39920039.6
9991,39928032.0
9992,39936025.2
9993,39944019.2
9994,39952014.0
9995,39960009.6
9996,39968006.0
9997,39976003.2
9998,39984001.2
9999,39992000.0
10000,39999999.6
10001,40008000.0
