Matrix size,Predicted Coefficient,Original Coefficient,Original - Constant,Error,Formula
1130,0.20592692228098197,0.2069635125178913,0.0014735125178912956,-0.005008565153820144,0.15552exp(-x^0.25187) + 0.20549
1131,0.20592635070853682,0.2069627069364331,0.001472706936433088,-0.00500745396712743,0.15552exp(-x^0.25187) + 0.20549
1132,0.20592578026102423,0.2069619023020871,0.0014719023020871025,-0.005006341889680374,0.15552exp(-x^0.25187) + 0.20549
1133,0.20592521093540508,0.2069610986136475,0.001471098613647498,-0.005005228930371125,0.15552exp(-x^0.25187) + 0.20549
1134,0.20592464272865083,0.2069602958681221,0.0014702958681220846,-0.005004115089452701,0.15552exp(-x^0.25187) + 0.20549
1135,0.2059240756377434,0.2069594940643838,0.0014694940643837917,-0.005003000376094308,0.15552exp(-x^0.25187) + 0.20549
1136,0.20592350965967526,0.2069586931887153,0.0014686931887152865,-0.0050018847388840874,0.15552exp(-x^0.25187) + 0.20549
1137,0.20592294479144926,0.2069578932729911,0.0014678932729910998,-0.005000768345552671,0.15552exp(-x^0.25187) + 0.20549
1138,0.2059223810300787,0.2069570942815873,0.0014670942815872834,-0.004999651039266846,0.15552exp(-x^0.25187) + 0.20549
1139,0.20592181837258722,0.2069562962236742,0.001466296223674196,-0.004998532878501757,0.15552exp(-x^0.25187) + 0.20549
1140,0.20592125681600867,0.2069554990974406,0.0014654990974405924,-0.0049974138688867265,0.15552exp(-x^0.25187) + 0.20549
1141,0.20592069635738727,0.2069547029007988,0.001464702900798781,-0.004996294014672151,0.15552exp(-x^0.25187) + 0.20549
1142,0.2059201369937774,0.2069539076320602,0.0014639076320601963,-0.004995173321978187,0.15552exp(-x^0.25187) + 0.20549
1143,0.20591957872224362,0.2069531132891417,0.0014631132891416987,-0.004994051794978788,0.15552exp(-x^0.25187) + 0.20549
1144,0.20591902153986064,0.2069523198700112,0.0014623198700111917,-0.004992929438044408,0.15552exp(-x^0.25187) + 0.20549
1145,0.2059184654437132,0.2069515273730007,0.001461527373000704,-0.004991806257247682,0.15552exp(-x^0.25187) + 0.20549
1146,0.20591791043089613,0.2069507357960359,0.0014607357960358947,-0.004990682256658835,0.15552exp(-x^0.25187) + 0.20549
1147,0.20591735649851428,0.206949945136975,0.001459945136975005,-0.00498955743997557,0.15552exp(-x^0.25187) + 0.20549
1148,0.20591680364368237,0.2069491553940783,0.0014591553940782875,-0.004988431812780748,0.15552exp(-x^0.25187) + 0.20549
1149,0.20591625186352513,0.2069483665661485,0.0014583665661485057,-0.004987305383217287,0.15552exp(-x^0.25187) + 0.20549
1150,0.2059157011551771,0.2069475786875021,0.001457578687502098,-0.004986178330132454,0.15552exp(-x^0.25187) + 0.20549
1151,0.20591515151578269,0.2069467916453447,0.0014567916453447072,-0.004985050125009923,0.15552exp(-x^0.25187) + 0.20549
1152,0.20591460294249608,0.2069460055486723,0.0014560055486722845,-0.004983921305664575,0.15552exp(-x^0.25187) + 0.20549
1153,0.2059140554324812,0.2069452203591629,0.001455220359162901,-0.004982791701553052,0.15552exp(-x^0.25187) + 0.20549
1154,0.20591350898291166,0.2069444360853145,0.001454436085314481,-0.004981661367198176,0.15552exp(-x^0.25187) + 0.20549
1155,0.20591296359097083,0.2069436526928682,0.001453652692868207,-0.004980530151495199,0.15552exp(-x^0.25187) + 0.20549
1156,0.20591241925385162,0.2069428702325765,0.0014528702325764808,-0.004979398312040305,0.15552exp(-x^0.25187) + 0.20549
1157,0.2059118759687565,0.2069420886314243,0.001452088631424292,-0.004978265511288291,0.15552exp(-x^0.25187) + 0.20549
1158,0.2059113337328976,0.2069413079481654,0.0014513079481653923,-0.00497713204521632,0.15552exp(-x^0.25187) + 0.20549
1159,0.20591079254349645,0.206940528160082,0.001450528160081982,-0.004975997818025132,0.15552exp(-x^0.25187) + 0.20549
1160,0.2059102523977841,0.2069397492665244,0.001449749266524386,-0.004974862839977497,0.15552exp(-x^0.25187) + 0.20549
1161,0.20590971329300103,0.2069389712650333,0.0014489712650332942,-0.004973727112589453,0.15552exp(-x^0.25187) + 0.20549
1162,0.20590917522639704,0.2069381941531035,0.001448194153103488,-0.004972590637111355,0.15552exp(-x^0.25187) + 0.20549
1163,0.20590863819523136,0.2069374179207248,0.0014474179207247806,-0.004971453378661252,0.15552exp(-x^0.25187) + 0.20549
1164,0.2059081021967725,0.2069366425939618,0.0014466425939617944,-0.004970315475773141,0.15552exp(-x^0.25187) + 0.20549
1165,0.2059075672282982,0.2069358681418874,0.0014458681418874075,-0.004969176792899674,0.15552exp(-x^0.25187) + 0.20549
1166,0.20590703328709548,0.2069350945730323,0.0014450945730322962,-0.004968037384176029,0.15552exp(-x^0.25187) + 0.20549
1167,0.20590650037046054,0.2069343218856168,0.0014443218856168005,-0.004966897254117143,0.15552exp(-x^0.25187) + 0.20549
1168,0.2059059684756987,0.2069335500771408,0.0014435500771407817,-0.004965756403729738,0.15552exp(-x^0.25187) + 0.20549
1169,0.20590543760012445,0.2069327791467396,0.0014427791467395978,-0.004964614841840264,0.15552exp(-x^0.25187) + 0.20549
1170,0.20590490774106132,0.2069320090918597,0.0014420090918596806,-0.004963472569110476,0.15552exp(-x^0.25187) + 0.20549
1171,0.2059043788958419,0.2069312399037708,0.0014412399037707913,-0.004962329556457587,0.15552exp(-x^0.25187) + 0.20549
1172,0.20590385106180775,0.2069304716025915,0.0014404716025915032,-0.004961185913476167,0.15552exp(-x^0.25187) + 0.20549
1173,0.20590332423630944,0.2069297041645259,0.0014397041645259068,-0.004960041538552698,0.15552exp(-x^0.25187) + 0.20549
1174,0.20590279841670642,0.2069289375955579,0.001438937595557882,-0.004958896473228201,0.15552exp(-x^0.25187) + 0.20549
1175,0.2059022736003671,0.206928171892879,0.001438171892878981,-0.004957750716722034,0.15552exp(-x^0.25187) + 0.20549
1176,0.20590174978466863,0.2069274070627735,0.0014374070627734825,-0.004956604311934932,0.15552exp(-x^0.25187) + 0.20549
1177,0.20590122696699714,0.2069266430826441,0.0014366430826441012,-0.004955457162843096,0.15552exp(-x^0.25187) + 0.20549
1178,0.20590070514474737,0.2069258799704775,0.001435879970477505,-0.004954309368535266,0.15552exp(-x^0.25187) + 0.20549
1179,0.2059001843153229,0.2069251177189927,0.0014351177189926845,-0.004953160906553993,0.15552exp(-x^0.25187) + 0.20549
1180,0.20589966447613603,0.2069243563253654,0.001434356325365399,-0.004952011775830595,0.15552exp(-x^0.25187) + 0.20549
1181,0.20589914562460768,0.2069235957884669,0.0014335957884668848,-0.004950861983408046,0.15552exp(-x^0.25187) + 0.20549
1182,0.20589862775816742,0.2069228360897439,0.0014328360897438996,-0.004949711452496624,0.15552exp(-x^0.25187) + 0.20549
1183,0.20589811087425344,0.2069220772772948,0.001432077277294802,-0.004948560426779184,0.15552exp(-x^0.25187) + 0.20549
1184,0.20589759497031251,0.2069213192998336,0.0014313192998335889,-0.004947408671977784,0.15552exp(-x^0.25187) + 0.20549
1185,0.2058970800437999,0.2069205621717394,0.0014305621717393968,-0.00494625626954389,0.15552exp(-x^0.25187) + 0.20549
1186,0.20589656609217938,0.2069198058916883,0.001429805891688285,-0.004945103225374787,0.15552exp(-x^0.25187) + 0.20549
1187,0.20589605311292314,0.2069190504583913,0.0014290504583912844,-0.004943949545495634,0.15552exp(-x^0.25187) + 0.20549
1188,0.2058955411035119,0.2069182958692397,0.001428295869239704,-0.004942795229543755,0.15552exp(-x^0.25187) + 0.20549
1189,0.2058950300614347,0.2069175421295193,0.001427542129519288,-0.004941640315080482,0.15552exp(-x^0.25187) + 0.20549
1190,0.20589451998418895,0.2069167892183472,0.0014267892183471853,-0.004940484713782697,0.15552exp(-x^0.25187) + 0.20549
1191,0.20589401086928036,0.2069160371624939,0.0014260371624938983,-0.004939328566451015,0.15552exp(-x^0.25187) + 0.20549
1192,0.20589350271422296,0.2069152859259503,0.001425285925950287,-0.004938171711939149,0.15552exp(-x^0.25187) + 0.20549
1193,0.20589299551653903,0.2069145355345654,0.0014245355345653965,-0.004937014286537272,0.15552exp(-x^0.25187) + 0.20549
1194,0.20589248927375906,0.2069137859779215,0.0014237859779215045,-0.004935856252088644,0.15552exp(-x^0.25187) + 0.20549
1195,0.20589198398342173,0.2069130372539807,0.0014230372539806857,-0.004934697610695454,0.15552exp(-x^0.25187) + 0.20549
1196,0.20589147964307392,0.2069122893618188,0.0014222893618187904,-0.00493353836977674,0.15552exp(-x^0.25187) + 0.20549
1197,0.20589097625027056,0.2069115422986041,0.0014215422986040838,-0.004932378527538612,0.15552exp(-x^0.25187) + 0.20549
1198,0.2058904738025747,0.2069107960642158,0.0014207960642158013,-0.004931218095185586,0.15552exp(-x^0.25187) + 0.20549
1199,0.20588997229755743,0.2069100506554438,0.0014200506554437886,-0.004930057069025848,0.15552exp(-x^0.25187) + 0.20549
1200,0.20588947173279787,0.2069093060715615,0.001419306071561488,-0.004928895457272987,0.15552exp(-x^0.25187) + 0.20549
1201,0.2058889721058832,0.2069085623106666,0.0014185623106665879,-0.0049277332624471926,0.15552exp(-x^0.25187) + 0.20549
1202,0.2058884734144084,0.2069078193712909,0.0014178193712909015,-0.004926570489118654,0.15552exp(-x^0.25187) + 0.20549
1203,0.20588797565597658,0.2069070772517287,0.0014170772517286823,-0.004925407140676211,0.15552exp(-x^0.25187) + 0.20549
1204,0.20588747882819855,0.2069063359501629,0.0014163359501628836,-0.004924243219935756,0.15552exp(-x^0.25187) + 0.20549
1205,0.2058869829286931,0.2069055954654007,0.001415595465400682,-0.004923078732677059,0.15552exp(-x^0.25187) + 0.20549
1206,0.20588648795508677,0.2069048557953855,0.0014148557953855,-0.0049219136804881675,0.15552exp(-x^0.25187) + 0.20549
1207,0.20588599390501397,0.2069041169389746,0.0014141169389745856,-0.004920748069314215,0.15552exp(-x^0.25187) + 0.20549
1208,0.20588550077611686,0.2069033788943965,0.0014133788943964942,-0.004919581902039217,0.15552exp(-x^0.25187) + 0.20549
1209,0.20588500856604533,0.206902641659673,0.001412641659673003,-0.004918415180515425,0.15552exp(-x^0.25187) + 0.20549
1210,0.2058845172724569,0.206901905233736,0.0014119052337359939,-0.004917247910935159,0.15552exp(-x^0.25187) + 0.20549
1211,0.2058840268930169,0.2069011696148417,0.0014111696148416952,-0.004916080096203719,0.15552exp(-x^0.25187) + 0.20549
1212,0.20588353742539822,0.2069004348013706,0.001410434801370597,-0.004914911739787434,0.15552exp(-x^0.25187) + 0.20549
1213,0.20588304886728134,0.2068997007917287,0.0014097007917286963,-0.0049137428452385775,0.15552exp(-x^0.25187) + 0.20549
1214,0.2058825612163544,0.2068989675840085,0.0014089675840084914,-0.004912573414564774,0.15552exp(-x^0.25187) + 0.20549
1215,0.20588207447031298,0.2068982351773658,0.0014082351773657964,-0.004911403454851638,0.15552exp(-x^0.25187) + 0.20549
1216,0.2058815886268603,0.2068975035700214,0.0014075035700213956,-0.004910232968651021,0.15552exp(-x^0.25187) + 0.20549
1217,0.20588110368370693,0.2068967727600849,0.0014067727600848845,-0.004909061957944189,0.15552exp(-x^0.25187) + 0.20549
1218,0.20588061963857107,0.2068960427459646,0.0014060427459645919,-0.004907890426112712,0.15552exp(-x^0.25187) + 0.20549
1219,0.20588013648917824,0.2068953135265652,0.0014053135265651995,-0.004906718378889779,0.15552exp(-x^0.25187) + 0.20549
1220,0.20587965423326135,0.2068945850999183,0.0014045850999182818,-0.004905545817773743,0.15552exp(-x^0.25187) + 0.20549
1221,0.20587917286856075,0.2068938574648445,0.0014038574648445046,-0.00490437274802214,0.15552exp(-x^0.25187) + 0.20549
1222,0.20587869239282405,0.2068931306197139,0.0014031306197138937,-0.004903199172690103,0.15552exp(-x^0.25187) + 0.20549
1223,0.20587821280380625,0.2068924045627605,0.0014024045627605009,-0.004902025094143099,0.15552exp(-x^0.25187) + 0.20549
1224,0.20587773409926957,0.2068916792927266,0.001401679292726582,-0.004900850517155923,0.15552exp(-x^0.25187) + 0.20549
1225,0.20587725627698353,0.2068909548078486,0.0014009548078486034,-0.004899675444035535,0.15552exp(-x^0.25187) + 0.20549
1226,0.20587677933472484,0.2068902311066055,0.001400231106605504,-0.004898499878220263,0.15552exp(-x^0.25187) + 0.20549
1227,0.20587630327027742,0.2068895081879616,0.0013995081879615845,-0.004897323825448218,0.15552exp(-x^0.25187) + 0.20549
1228,0.2058758280814324,0.2068887860498991,0.0013987860498990978,-0.004896147286699198,0.15552exp(-x^0.25187) + 0.20549
1229,0.20587535376598792,0.2068880646909265,0.001398064690926487,-0.004894970265449947,0.15552exp(-x^0.25187) + 0.20549
1230,0.2058748803217494,0.2068873441112199,0.0013973441112198892,-0.004893792773163644,0.15552exp(-x^0.25187) + 0.20549
1231,0.2058744077465292,0.2068866243051014,0.0013966243051014016,-0.004892614793112265,0.15552exp(-x^0.25187) + 0.20549
1232,0.20587393603814685,0.2068859052747769,0.0013959052747768985,-0.004891436346453842,0.15552exp(-x^0.25187) + 0.20549
1233,0.20587346519442878,0.2068851870285564,0.0013951870285563994,-0.004890257483673653,0.15552exp(-x^0.25187) + 0.20549
1234,0.20587299521320854,0.2068844695324846,0.0013944695324845935,-0.00488907805192812,0.15552exp(-x^0.25187) + 0.20549
1235,0.2058725260923266,0.2068837528176483,0.0013937528176482805,-0.004887898211190186,0.15552exp(-x^0.25187) + 0.20549
1236,0.20587205782963033,0.206883036886745,0.0013930368867449971,-0.004886717984849162,0.15552exp(-x^0.25187) + 0.20549
1237,0.20587159042297407,0.2068823216929468,0.0013923216929467852,-0.004885537158041205,0.15552exp(-x^0.25187) + 0.20549
1238,0.20587112387021905,0.2068816072798908,0.0013916072798907941,-0.004884355951008545,0.15552exp(-x^0.25187) + 0.20549
1239,0.20587065816923336,0.2068808936314325,0.0013908936314324938,-0.004883174296409013,0.15552exp(-x^0.25187) + 0.20549
1240,0.20587019331789186,0.2068801807457862,0.0013901807457862014,-0.004881992195934025,0.15552exp(-x^0.25187) + 0.20549
1241,0.20586972931407632,0.2068794686216973,0.0013894686216972818,-0.004880809653795996,0.15552exp(-x^0.25187) + 0.20549
1242,0.2058692661556752,0.2068787572573248,0.0013887572573247908,-0.004879626671354941,0.15552exp(-x^0.25187) + 0.20549
1243,0.20586880384058376,0.2068780466514931,0.0013880466514930856,-0.0048784432531379434,0.15552exp(-x^0.25187) + 0.20549
1244,0.20586834236670398,0.2068773367965447,0.0013873367965446803,-0.004877259372460929,0.15552exp(-x^0.25187) + 0.20549
1245,0.20586788173194456,0.2068766277106401,0.0013866277106401037,-0.004876075126797249,0.15552exp(-x^0.25187) + 0.20549
1246,0.20586742193422083,0.2068759193858258,0.0013859193858258012,-0.00487489048797465,0.15552exp(-x^0.25187) + 0.20549
1247,0.20586696297145482,0.2068752117863122,0.001385211786312207,-0.004873705293889171,0.15552exp(-x^0.25187) + 0.20549
1248,0.2058665048415751,0.2068745049520907,0.0013845049520906927,-0.004872519746930848,0.15552exp(-x^0.25187) + 0.20549
1249,0.20586604754251694,0.206873798888076,0.0013837988880759933,-0.004871333880731189,0.15552exp(-x^0.25187) + 0.20549
1250,0.20586559107222213,0.2068730935316751,0.0013830935316750947,-0.004870147404155808,0.15552exp(-x^0.25187) + 0.20549
1251,0.205865135428639,0.2068723889427989,0.0013823889427989067,-0.004868960615321325,0.15552exp(-x^0.25187) + 0.20549
1252,0.20586468060972238,0.206871685099555,0.0013816850995549967,-0.004867773418812795,0.15552exp(-x^0.25187) + 0.20549
1253,0.20586422661343365,0.2068709820010355,0.0013809820010355078,-0.004866585820126411,0.15552exp(-x^0.25187) + 0.20549
1254,0.2058637734377406,0.2068702796447943,0.0013802796447942856,-0.004865397817327433,0.15552exp(-x^0.25187) + 0.20549
1255,0.20586332108061753,0.2068695780303535,0.00137957803035349,-0.0048642094179179975,0.15552exp(-x^0.25187) + 0.20549
1256,0.2058628695400451,0.2068688771560733,0.0013788771560732938,-0.004863020623780039,0.15552exp(-x^0.25187) + 0.20549
1257,0.20586241881401038,0.206868176998327,0.0013781769983269854,-0.004861831330996584,0.15552exp(-x^0.25187) + 0.20549
1258,0.20586196890050681,0.2068674776218719,0.0013774776218719031,-0.0048606418607908975,0.15552exp(-x^0.25187) + 0.20549
1259,0.20586151979753417,0.2068667789592081,0.001376778959208097,-0.004859451898132754,0.15552exp(-x^0.25187) + 0.20549
1260,0.2058610715030986,0.2068660810310386,0.0013760810310385896,-0.004858261552260976,0.15552exp(-x^0.25187) + 0.20549
1261,0.20586062401521246,0.2068653838363225,0.0013753838363224913,-0.004857070827785417,0.15552exp(-x^0.25187) + 0.20549
1262,0.20586017733189443,0.2068646873732959,0.0013746873732959075,-0.0048558797258074285,0.15552exp(-x^0.25187) + 0.20549
1263,0.20585973145116945,0.2068639916404234,0.0013739916404233998,-0.0048546882484970365,0.15552exp(-x^0.25187) + 0.20549
1264,0.20585928637106862,0.2068632966366311,0.001373296636631105,-0.004853496400214959,0.15552exp(-x^0.25187) + 0.20549
1265,0.2058588420896293,0.206862602326604,0.0013726023266039944,-0.004852304020568823,0.15552exp(-x^0.25187) + 0.20549
1266,0.205858398604895,0.2068619088106301,0.0013719088106300958,-0.004851111601477888,0.15552exp(-x^0.25187) + 0.20549
1267,0.20585795591491535,0.2068612159856248,0.0013712159856247852,-0.004849918656473346,0.15552exp(-x^0.25187) + 0.20549
1268,0.20585751401774613,0.2068605238843256,0.0013705238843255974,-0.004848725352452203,0.15552exp(-x^0.25187) + 0.20549
1269,0.20585707291144925,0.2068598325414217,0.0013698325414217005,-0.004847531865673642,0.15552exp(-x^0.25187) + 0.20549
1270,0.2058566325940927,0.2068591418470241,0.0013691418470240801,-0.004846337676836907,0.15552exp(-x^0.25187) + 0.20549
1271,0.20585619306375044,0.2068584519008923,0.001368451900892298,-0.004845143275180521,0.15552exp(-x^0.25187) + 0.20549
1272,0.2058557543185026,0.2068577626879185,0.0013677626879184945,-0.0048439485973152474,0.15552exp(-x^0.25187) + 0.20549
1273,0.20585531635643514,0.2068570741892509,0.0013670741892508886,-0.004842753561810786,0.15552exp(-x^0.25187) + 0.20549
1274,0.2058548791756402,0.2068563863959562,0.0013663863959561817,-0.004841558134922435,0.15552exp(-x^0.25187) + 0.20549
1275,0.20585444277421575,0.2068556993220475,0.0013656993220474978,-0.004840362393268805,0.15552exp(-x^0.25187) + 0.20549
1276,0.20585400715026572,0.2068550129606948,0.0013650129606948003,-0.0048391663131668395,0.15552exp(-x^0.25187) + 0.20549
1277,0.20585357230190002,0.2068543273115436,0.001364327311543595,-0.004837969902057427,0.15552exp(-x^0.25187) + 0.20549
1278,0.20585313822723442,0.2068536423719922,0.0013636423719921853,-0.004836773156541922,0.15552exp(-x^0.25187) + 0.20549
1279,0.20585270492439048,0.2068529581413249,0.0013629581413248937,-0.00483557608226726,0.15552exp(-x^0.25187) + 0.20549
1280,0.20585227239149576,0.2068522746184368,0.0013622746184367984,-0.0048343786829788075,0.15552exp(-x^0.25187) + 0.20549
1281,0.20585184062668355,0.2068515918018888,0.0013615918018888007,-0.004833180960786453,0.15552exp(-x^0.25187) + 0.20549
1282,0.20585140962809295,0.2068509097053922,0.0013609097053921826,-0.004831982990661132,0.15552exp(-x^0.25187) + 0.20549
1283,0.20585097939386887,0.2068502282825129,0.001360228282512893,-0.00483078455818414,0.15552exp(-x^0.25187) + 0.20549
1284,0.20585054992216198,0.2068495475770616,0.0013595475770615817,-0.004829585883079743,0.15552exp(-x^0.25187) + 0.20549
1285,0.20585012121112864,0.206848867570258,0.0013588675702579933,-0.004828386883917202,0.15552exp(-x^0.25187) + 0.20549
1286,0.20584969325893102,0.206848188292271,0.0013581882922709954,-0.004827187714736658,0.15552exp(-x^0.25187) + 0.20549
1287,0.20584926606373688,0.2068475096619302,0.001357509661930184,-0.004825987993884147,0.15552exp(-x^0.25187) + 0.20549
1288,0.20584883962371975,0.2068468317530686,0.0013568317530685825,-0.004824788085418838,0.15552exp(-x^0.25187) + 0.20549
1289,0.20584841393705872,0.2068461545399274,0.0013561545399274066,-0.0048235878742241885,0.15552exp(-x^0.25187) + 0.20549
1290,0.20584798900193857,0.206845478009772,0.001355478009771982,-0.00482238730781581,0.15552exp(-x^0.25187) + 0.20549
1291,0.2058475648165497,0.2068448021967599,0.0013548021967599022,-0.004821186559290923,0.15552exp(-x^0.25187) + 0.20549
1292,0.20584714137908805,0.2068441270638995,0.0013541270638995073,-0.004819985459405713,0.15552exp(-x^0.25187) + 0.20549
1293,0.20584671868775514,0.2068434526220095,0.0013534526220095044,-0.004818784068915261,0.15552exp(-x^0.25187) + 0.20549
1294,0.20584629674075808,0.2068427788696053,0.0013527788696053034,-0.00481758238935389,0.15552exp(-x^0.25187) + 0.20549
1295,0.20584587553630943,0.2068421058057347,0.0013521058057346935,-0.004816380424790928,0.15552exp(-x^0.25187) + 0.20549
1296,0.2058454550726273,0.2068414333911826,0.0013514333911825993,-0.004815177995173181,0.15552exp(-x^0.25187) + 0.20549
1297,0.2058450353479353,0.206840761737555,0.0013507617375549952,-0.004813975646072623,0.15552exp(-x^0.25187) + 0.20549
1298,0.20584461636046247,0.2068400907389564,0.0013500907389563943,-0.0048127728765612965,0.15552exp(-x^0.25187) + 0.20549
1299,0.2058441981084433,0.2068394204076345,0.0013494204076344996,-0.00481156975411097,0.15552exp(-x^0.25187) + 0.20549
1300,0.20584378059011765,0.2068387507568921,0.0013487507568920865,-0.004810366351244683,0.15552exp(-x^0.25187) + 0.20549
1301,0.2058433638037309,0.2068380818062317,0.0013480818062316935,-0.004809162770290405,0.15552exp(-x^0.25187) + 0.20549
1302,0.2058429477475337,0.2068374135252293,0.0013474135252292962,-0.00480795887333169,0.15552exp(-x^0.25187) + 0.20549
1303,0.20584253241978212,0.2068367459227563,0.0013467459227562983,-0.004806754711493457,0.15552exp(-x^0.25187) + 0.20549
1304,0.20584211781873754,0.2068360789975811,0.0013460789975811016,-0.004805550287264876,0.15552exp(-x^0.25187) + 0.20549
1305,0.20584170394266665,0.2068354127457329,0.0013454127457328824,-0.00480434558992962,0.15552exp(-x^0.25187) + 0.20549
1306,0.2058412907898415,0.2068347471734009,0.0013447471734008842,-0.004803140657630961,0.15552exp(-x^0.25187) + 0.20549
1307,0.2058408783585394,0.2068340822722664,0.0013440822722664003,-0.004801935458681336,0.15552exp(-x^0.25187) + 0.20549
1308,0.2058404666470428,0.206833418043148,0.001343418043147998,-0.004800730005332379,0.15552exp(-x^0.25187) + 0.20549
1309,0.2058400556536396,0.206832754485017,0.0013427544850170003,-0.004799524300921636,0.15552exp(-x^0.25187) + 0.20549
1310,0.20583964537662275,0.2068320915969385,0.0013420915969384883,-0.0047983183492132505,0.15552exp(-x^0.25187) + 0.20549
1311,0.20583923581429048,0.2068314293771373,0.0013414293771372987,-0.004797112149902794,0.15552exp(-x^0.25187) + 0.20549
1312,0.20583882696494615,0.2068307678248053,0.0013407678248053,-0.004795905707314156,0.15552exp(-x^0.25187) + 0.20549
1313,0.20583841882689838,0.2068301069388722,0.001340106938872182,-0.004794699024484376,0.15552exp(-x^0.25187) + 0.20549
1314,0.2058380113984608,0.2068294467309985,0.0013394467309985059,-0.00479349216568355,0.15552exp(-x^0.25187) + 0.20549
1315,0.2058376046779523,0.2068287871606676,0.0013387871606675983,-0.004792284944094009,0.15552exp(-x^0.25187) + 0.20549
1316,0.20583719866369676,0.2068281282656355,0.0013381282656355076,-0.004791077549500762,0.15552exp(-x^0.25187) + 0.20549
1317,0.20583679335402322,0.2068274700324229,0.001337470032422905,-0.0047898699251332135,0.15552exp(-x^0.25187) + 0.20549
1318,0.20583638874726573,0.2068268124590902,0.001336812459090203,-0.004788662069722617,0.15552exp(-x^0.25187) + 0.20549
1319,0.20583598484176344,0.206826155509356,0.0013361555093560074,-0.004787453816728637,0.15552exp(-x^0.25187) + 0.20549
1320,0.20583558163586052,0.2068254992890895,0.0013354992890894923,-0.004786245683591095,0.15552exp(-x^0.25187) + 0.20549
1321,0.2058351791279061,0.2068248436895746,0.001334843689574594,-0.004785037155177972,0.15552exp(-x^0.25187) + 0.20549
1322,0.20583477731625438,0.2068241887454723,0.0013341887454722812,-0.004783828406238903,0.15552exp(-x^0.25187) + 0.20549
1323,0.20583437619926448,0.2068235344749096,0.0013335344749095812,-0.004782619531942607,0.15552exp(-x^0.25187) + 0.20549
1324,0.20583397577530047,0.2068228808190051,0.0013328808190050945,-0.004781410256876009,0.15552exp(-x^0.25187) + 0.20549
1325,0.2058335760427314,0.2068222278344288,0.0013322278344287952,-0.004780200861625341,0.15552exp(-x^0.25187) + 0.20549
1326,0.2058331769999312,0.2068215755005245,0.0013315755005244845,-0.004778991254666194,0.15552exp(-x^0.25187) + 0.20549
1327,0.2058327786452787,0.2068209238165223,0.0013309238165223058,-0.0047777814401419785,0.15552exp(-x^0.25187) + 0.20549
1328,0.2058323809771577,0.2068202728230299,0.0013302728230298877,-0.004776571621281569,0.15552exp(-x^0.25187) + 0.20549
1329,0.2058319839939567,0.2068196223928997,0.0013296223928996875,-0.004775361194049396,0.15552exp(-x^0.25187) + 0.20549
1330,0.20583158769406915,0.2068189726794829,0.0013289726794828982,-0.004774150904153051,0.15552exp(-x^0.25187) + 0.20549
1331,0.20583119207589334,0.2068183235533614,0.0013283235533614046,-0.004772940136580192,0.15552exp(-x^0.25187) + 0.20549
1332,0.20583079713783234,0.206817675106156,0.001327675106156001,-0.004771729339946988,0.15552exp(-x^0.25187) + 0.20549
1333,0.205830402878294,0.2068170272822869,0.0013270272822868967,-0.004770518254506478,0.15552exp(-x^0.25187) + 0.20549
1334,0.20583000929569098,0.2068163801212036,0.0013263801212035908,-0.004769307077778655,0.15552exp(-x^0.25187) + 0.20549
1335,0.2058296163884407,0.2068157335932169,0.0013257335932168879,-0.0047680956745572625,0.15552exp(-x^0.25187) + 0.20549
1336,0.2058292241549652,0.2068150877042704,0.0013250877042703946,-0.004766884081082599,0.15552exp(-x^0.25187) + 0.20549
1337,0.20582883259369147,0.2068144424536872,0.0013244424536871802,-0.004765672301712796,0.15552exp(-x^0.25187) + 0.20549
1338,0.20582844170305103,0.2068137978399437,0.0013237978399436856,-0.004764460336709442,0.15552exp(-x^0.25187) + 0.20549
1339,0.2058280514814801,0.2068131538623847,0.001323153862384685,-0.004763248190490325,0.15552exp(-x^0.25187) + 0.20549
1340,0.20582766192741964,0.2068125105431804,0.0013225105431803885,-0.004762035977292253,0.15552exp(-x^0.25187) + 0.20549
1341,0.2058272730393152,0.2068118678103339,0.0013218678103338877,-0.004760823358172392,0.15552exp(-x^0.25187) + 0.20549
1342,0.20582688481561703,0.2068112257339278,0.0013212257339277889,-0.004759610677890189,0.15552exp(-x^0.25187) + 0.20549
1343,0.20582649725477994,0.2068105842890383,0.0013205842890383068,-0.004758397823986654,0.15552exp(-x^0.25187) + 0.20549
1344,0.20582611035526338,0.2068099434744948,0.0013199434744947947,-0.004757184798286803,0.15552exp(-x^0.25187) + 0.20549
1345,0.20582572411553135,0.2068093032888845,0.0013193032888844936,-0.004755971601428506,0.15552exp(-x^0.25187) + 0.20549
1346,0.2058253385340525,0.2068086637320228,0.0013186637320228012,-0.004754758239937572,0.15552exp(-x^0.25187) + 0.20549
1347,0.2058249536092999,0.2068080248017461,0.0013180248017460872,-0.004753544710794509,0.15552exp(-x^0.25187) + 0.20549
1348,0.20582456933975127,0.2068073864978455,0.0013173864978454908,-0.004752331020364536,0.15552exp(-x^0.25187) + 0.20549
1349,0.20582418572388883,0.2068067488186932,0.001316748818693203,-0.004751117168162574,0.15552exp(-x^0.25187) + 0.20549
1350,0.20582380276019924,0.2068061117630927,0.001316111763092681,-0.004749903155757489,0.15552exp(-x^0.25187) + 0.20549
1351,0.20582342044717372,0.2068054753292041,0.001315475329204091,-0.004748688981600161,0.15552exp(-x^0.25187) + 0.20549
